Visitor_ID,Page_Views,Session_Duration,Bounce_Rate,Conversion_Rate,Traffic_Source,Exit_Pages,Load_Time,Visitor_Type,Location
372,5,227.53,0.52,0.09,Referral,Checkout,1.96,Returning,Houston
373,6,108.58,0.8,0.05,Organic,Product Page,1.8,Returning,Seattle
374,3,144.92,0.5,0,Referral,Blog,2.4,New,Fort Worth
375,7,470.15,0.3,0.09,Referral,Product Page,2.27,New,San Antonio
376,7,325.38,0.88,0.05,Social Media,Product Page,2.24,Returning,Dallas
377,8,177.23,0.06,0.03,Social Media,Checkout,2.35,New,Fort Worth
378,4,258.48,0.8,0.05,Direct,Blog,1.08,New,Dallas
379,7,436.83,0.78,0.08,Referral,Contact Us,2.2,New,San Antonio
380,3,410.87,0.25,0.01,Direct,Homepage,2.66,Returning,Denver
381,4,61.49,0.2,0.04,Social Media,Product Page,2.09,Returning,Phoenix
382,4,107.4,0.87,0.03,Organic,Blog,1.95,New,Indianapolis
383,0,128.42,0.56,0.08,Social Media,Homepage,2,New,Columbus
384,1,62.31,0.05,0.08,Direct,Homepage,1.92,Returning,Charlotte
385,1,3.67,0.89,0.04,Organic,Contact Us,2.06,New,Philadelphia
386,7,57.34,0.35,0.07,Organic,Contact Us,1.81,Returning,New York
387,5,495.46,0.34,0.04,Organic,Product Page,2.99,New,Charlotte
388,5,236.84,0.64,0.06,Direct,Product Page,1.96,New,Chicago
389,8,125.41,0.66,0.1,Organic,Blog,2.41,New,Austin
390,3,281.21,0.35,0.05,Social Media,Contact Us,1.92,New,Dallas
391,5,403.93,0.14,0.1,Social Media,Contact Us,1.95,Returning,Seattle
392,3,131.29,0.55,0.07,Direct,Blog,2.39,Returning,San Francisco
393,5,188.25,0.63,0.01,Social Media,Contact Us,2.14,Returning,Columbus
394,1,19.91,0.86,0.08,Direct,Checkout,2.03,Returning,Washington
395,7,272.71,0.48,0.02,Direct,Homepage,1.88,New,Phoenix
396,2,132.21,0.65,0.05,Organic,Checkout,2.11,Returning,Columbus
397,4,170.5,0.05,0.06,Direct,Homepage,2.06,New,Fort Worth
398,6,164.77,0.89,0.09,Social Media,Blog,1.63,Returning,San Antonio
399,7,300.24,0.33,0.02,Direct,Blog,2.24,New,Philadelphia
400,9,254.92,0.63,0.09,Organic,Homepage,2.31,New,Los Angeles
401,4,164.51,0.92,0.09,Direct,Homepage,2.54,Returning,Jacksonville
402,1,5.13,0.81,0.01,Organic,Homepage,2.2,Returning,Chicago
403,4,291.04,0.64,0.09,Organic,Homepage,1.96,New,Houston
404,6,635.02,0.7,0.03,Organic,Product Page,1.46,New,Philadelphia
405,3,440.32,0.92,0.01,Direct,Contact Us,1.74,Returning,Los Angeles
406,4,1198.88,0.81,0.1,Direct,Contact Us,2.22,New,Washington
407,2,44.92,0.61,0.04,Referral,Blog,1.65,Returning,Houston
408,6,75.51,0.66,0.06,Referral,Product Page,0.9,Returning,Houston
409,8,232.48,0.15,0.06,Referral,Homepage,2.45,New,Chicago
410,7,80.71,0.47,0.02,Organic,Product Page,2.01,New,Houston
411,2,10.55,0.3,0.07,Social Media,Homepage,1.92,New,Charlotte
412,6,154.39,0.43,0,Referral,Contact Us,1.74,Returning,Indianapolis
413,9,101.75,0.66,0.02,Direct,Homepage,2.1,Returning,Fort Worth
414,3,91.86,0.15,0.09,Organic,Contact Us,1.98,Returning,Columbus
415,8,918.39,0.02,0.1,Organic,Homepage,1.77,New,Denver
416,7,81.72,0.4,0.05,Direct,Blog,2.55,Returning,Washington
417,6,41.58,0.32,0.02,Referral,Contact Us,1.36,Returning,Washington
418,10,40.17,0.42,0.04,Referral,Blog,1.09,New,Washington
419,5,492.47,0.93,0.09,Social Media,Product Page,2.49,New,Dallas
420,5,376.42,0.71,0.01,Direct,Homepage,2.12,Returning,Austin
421,5,41.6,0.33,0.01,Direct,Product Page,1.63,New,Los Angeles
422,5,74.44,0.18,0.09,Referral,Homepage,1.6,New,Washington
423,4,412.72,0.62,0.04,Social Media,Contact Us,2,Returning,Chicago
424,10,96.32,0.66,0.01,Social Media,Homepage,2.14,New,San Antonio
425,3,1197.68,0.48,0.01,Direct,Checkout,2.49,Returning,Phoenix
426,2,233.33,0.21,0.09,Referral,Checkout,2.3,Returning,Phoenix
427,6,63.96,0.03,0.05,Direct,Checkout,1.82,Returning,Houston
428,4,587.29,0.27,0.02,Referral,Blog,2,New,Columbus
429,4,115.47,0.46,0.09,Direct,Checkout,2.25,Returning,Charlotte
430,8,102.24,0.79,0.08,Organic,Homepage,2.76,New,Jacksonville
431,5,119,0.85,0,Organic,Product Page,2.12,Returning,San Jose
432,4,438.56,0.41,0.06,Social Media,Blog,2.15,Returning,Houston
433,7,57.06,0.8,0.02,Organic,Contact Us,1.75,New,Denver
434,4,144.28,0.99,0.05,Direct,Blog,1.94,Returning,San Diego
435,2,9.4,0.72,0.03,Referral,Product Page,2.18,New,San Antonio
436,2,525.69,0.73,0.03,Referral,Checkout,2.02,New,Philadelphia
437,3,124.98,0.91,0.06,Referral,Product Page,2.01,New,New York
438,3,85.57,0.34,0.05,Organic,Blog,1.35,Returning,San Antonio
439,8,260.17,0.01,0.04,Organic,Blog,2.07,New,Washington
440,6,366.23,0.99,0.01,Referral,Blog,2.64,Returning,Jacksonville
441,0,502.83,0.49,0.1,Direct,Product Page,2.69,Returning,Indianapolis
442,8,128.21,0.79,0.02,Direct,Homepage,2.66,New,Columbus
443,5,501.87,0.81,0.06,Social Media,Homepage,1.38,New,Seattle
444,4,187.58,0.4,0.01,Referral,Checkout,2.5,New,Chicago
445,5,31.99,0.54,0.07,Referral,Contact Us,2.41,New,San Antonio
446,7,561.84,0.54,0.01,Direct,Product Page,3.02,New,Houston
447,6,237.98,0.22,0.02,Referral,Homepage,2.21,New,Philadelphia
448,3,276.75,0.12,0.06,Social Media,Checkout,2.17,Returning,San Francisco
449,4,831.73,0.54,0.03,Direct,Contact Us,2.14,New,San Jose
450,2,245.72,0.12,0.05,Direct,Checkout,3.12,New,Charlotte
451,4,1.68,0.35,0.01,Organic,Checkout,1.92,New,Phoenix
452,1,613.49,0.19,0.02,Social Media,Contact Us,2.56,Returning,Jacksonville
453,9,100.54,0.71,0.07,Organic,Blog,1.82,New,Charlotte
454,3,209.01,0.87,0,Social Media,Homepage,1.99,Returning,Denver
455,1,68.78,0.58,0.01,Organic,Homepage,1.94,New,San Antonio
456,5,105.71,0.41,0.02,Referral,Contact Us,1.63,New,Jacksonville
457,4,348.13,1,0,Direct,Homepage,2.53,New,Austin
458,6,168.41,0.02,0.01,Referral,Product Page,2.73,New,New York
459,5,295.96,0.3,0.03,Referral,Product Page,2.63,New,Philadelphia
460,8,520.46,0.28,0.01,Social Media,Product Page,2.13,New,San Diego
461,5,125.03,0.36,0.09,Social Media,Contact Us,2.7,Returning,Dallas
462,7,252.04,0.23,0.01,Social Media,Checkout,1.39,New,New York
463,4,450.97,0.26,0.09,Referral,Checkout,2.68,Returning,Dallas
464,1,376.71,0.26,0.08,Direct,Blog,2.62,New,Indianapolis
465,5,232.86,0.51,0.01,Organic,Blog,2.52,New,Charlotte
466,4,145.05,0.39,0,Social Media,Product Page,2.3,Returning,Austin
467,3,157.02,0.64,0,Direct,Product Page,2.48,Returning,San Francisco
468,2,170.29,0.51,0.06,Direct,Contact Us,2.14,New,Columbus
469,12,128.7,0.18,0.07,Social Media,Product Page,2.21,New,Chicago
470,5,360.27,0.81,0.06,Referral,Product Page,1.97,Returning,Washington
471,10,40.2,0.47,0.05,Referral,Product Page,1.94,New,Fort Worth
472,6,1027.53,0.15,0.02,Organic,Homepage,1.59,New,New York
473,1,452.86,0.17,0.08,Direct,Checkout,1.32,New,San Diego
474,6,106.22,0.8,0.03,Organic,Homepage,3.05,Returning,Columbus
475,2,13.04,0.7,0.1,Referral,Product Page,1.67,Returning,Phoenix
476,4,372.71,0.51,0.04,Referral,Product Page,1.64,Returning,Indianapolis
477,5,397.68,0.31,0.03,Organic,Homepage,2.63,New,Los Angeles
478,8,994.14,0.46,0.09,Organic,Homepage,3.28,Returning,Chicago
479,4,87.79,0.64,0.06,Direct,Contact Us,2.65,New,Chicago
480,2,25.9,0.88,0.07,Organic,Contact Us,2.28,New,New York
481,1,740.01,0.56,0.04,Organic,Product Page,1.62,New,Houston
482,8,89.78,0.28,0.09,Direct,Homepage,2.77,Returning,Dallas
483,8,383.54,0.04,0.09,Referral,Contact Us,2.07,New,San Antonio
484,4,18.77,0.18,0.04,Direct,Blog,1.16,Returning,Charlotte
485,1,428.87,0.65,0.02,Referral,Homepage,1.85,Returning,San Diego
486,9,40.75,0.16,0.06,Referral,Checkout,2.52,New,San Diego
487,4,356.81,0.48,0.1,Organic,Blog,1.63,New,Los Angeles
488,2,228.01,0.7,0.06,Social Media,Blog,2.43,Returning,New York
489,4,933.6,0.31,0.1,Organic,Homepage,1.54,New,San Diego
490,3,11.28,0.67,0.03,Social Media,Product Page,1.61,New,Columbus
491,8,103.61,0.58,0.09,Social Media,Checkout,2.41,New,Denver
492,9,21.61,0.44,0.01,Organic,Contact Us,1.68,New,Philadelphia
493,4,634.08,0.9,0.04,Organic,Contact Us,2.41,Returning,Seattle
494,4,270.35,0.69,0.05,Organic,Product Page,1.17,New,Los Angeles
495,5,229.7,0.36,0.07,Social Media,Checkout,1.79,Returning,Chicago
496,11,42.28,0.8,0.03,Referral,Checkout,2.42,New,Los Angeles
497,8,201.43,0.74,0.09,Social Media,Blog,3.02,New,San Antonio
498,6,152.6,0.79,0.09,Direct,Blog,2.61,New,San Jose
499,2,113.83,0.64,0.08,Organic,Checkout,1.96,New,Indianapolis
500,8,443.77,0.38,0.01,Social Media,Homepage,2.54,New,Philadelphia
501,7,18.97,0.35,0.01,Social Media,Homepage,2.02,New,Los Angeles
502,6,312.12,0.65,0.05,Referral,Homepage,2.55,Returning,Jacksonville
503,5,519.47,0.13,0.08,Organic,Checkout,2.49,New,San Jose
504,3,713.54,0.82,0.01,Direct,Contact Us,3.18,New,New York
505,5,411.03,0.37,0.06,Referral,Homepage,2.41,Returning,Seattle
506,3,99.58,0.63,0.05,Social Media,Contact Us,1.76,Returning,San Francisco
507,3,275.27,0.5,0.07,Social Media,Homepage,2.16,New,Dallas
508,7,45.74,0.52,0.04,Direct,Checkout,1.63,Returning,Denver
509,4,37.35,0.74,0.07,Social Media,Homepage,1.55,Returning,New York
510,4,305.35,0.63,0.02,Social Media,Contact Us,1.94,New,Dallas
511,6,571.36,0.25,0.02,Organic,Product Page,2.08,New,Philadelphia
512,6,20.88,0.07,0.09,Referral,Contact Us,1.82,New,San Francisco
513,3,33.62,0.84,0.03,Direct,Product Page,1.19,New,Austin
514,4,250.14,0.88,0.1,Organic,Contact Us,1.29,New,San Francisco
515,6,73.85,0.16,0,Organic,Homepage,2.24,New,Los Angeles
516,6,283.88,0.31,0.05,Referral,Homepage,1.34,Returning,Los Angeles
517,6,72.45,0.28,0.03,Organic,Contact Us,2.36,Returning,Phoenix
518,6,37.15,0.94,0.1,Social Media,Homepage,2.77,Returning,Austin
519,3,236.62,0.2,0.1,Direct,Homepage,1.79,Returning,Indianapolis
520,5,594.57,0.17,0.02,Organic,Checkout,1.87,New,San Diego
521,2,346.67,0.18,0.03,Direct,Blog,2.39,New,San Antonio
522,5,512.32,0.73,0.07,Direct,Blog,1.86,New,San Jose
523,3,92.91,0.89,0.09,Direct,Contact Us,1.59,New,Seattle
524,3,651.41,0.39,0.07,Social Media,Blog,1.83,Returning,San Jose
525,5,141.98,0.14,0.09,Direct,Product Page,1.84,Returning,Philadelphia
526,11,574.07,0.59,0.01,Referral,Contact Us,2.36,Returning,Washington
527,7,191.13,0.21,0.06,Direct,Contact Us,1.62,Returning,Denver
528,7,93.53,0.06,0.07,Social Media,Product Page,2.45,New,Washington
529,4,90.44,0.89,0.02,Social Media,Blog,2.43,Returning,San Antonio
530,1,251.57,0.87,0.08,Referral,Product Page,1.54,New,Charlotte
531,4,24.69,0.98,0.09,Referral,Homepage,2.52,New,Columbus
532,5,798.02,0.47,0.09,Social Media,Contact Us,0.91,Returning,Fort Worth
533,4,95.02,0.29,0.02,Social Media,Checkout,1.58,Returning,Jacksonville
534,4,122.67,0.77,0.03,Referral,Product Page,1.32,Returning,San Antonio
535,7,79.7,0.18,0.05,Social Media,Contact Us,2.65,New,San Francisco
536,6,0.9,0.24,0.02,Organic,Contact Us,2.24,Returning,Houston
537,8,353.83,0.26,0.1,Direct,Product Page,1.86,New,Los Angeles
538,4,267.88,0.95,0.02,Social Media,Checkout,2.4,New,Phoenix
539,3,497.66,0.73,0.08,Social Media,Contact Us,1.98,New,Austin
540,0,12.56,0.13,0.03,Social Media,Homepage,3.16,New,Phoenix
541,4,792.07,0.09,0.06,Organic,Homepage,2.59,New,Indianapolis
542,1,120.54,0.84,0,Direct,Homepage,2.76,New,Seattle
543,4,732.8,0.8,0.02,Referral,Checkout,1.47,Returning,Columbus
544,3,33.99,0.67,0.04,Organic,Blog,3.01,New,Fort Worth
545,5,408.68,0.2,0.07,Organic,Homepage,1.68,Returning,Columbus
546,6,259.79,0.48,0.08,Referral,Product Page,1.16,New,Austin
547,6,133.04,0.6,0,Referral,Blog,1.77,New,Austin
548,4,24.73,0.93,0.02,Social Media,Product Page,2.49,New,Austin
549,4,278.46,0.17,0.07,Referral,Checkout,1.91,New,Philadelphia
550,5,8.04,0.52,0.08,Organic,Homepage,2.09,New,Seattle
551,1,208.71,0.16,0.02,Social Media,Contact Us,1.52,Returning,Houston
552,9,278.06,0.44,0.02,Referral,Homepage,2.07,New,Los Angeles
553,7,395.62,0.2,0.01,Organic,Checkout,2.23,Returning,Denver
554,5,1424.53,0.84,0.02,Direct,Homepage,1.97,New,San Francisco
555,4,90.37,0.25,0,Referral,Homepage,1.95,New,Austin
556,5,116.75,0.42,0.06,Organic,Homepage,2.01,Returning,Denver
557,4,125.18,0.41,0.09,Social Media,Checkout,2,New,San Diego
558,1,394.56,0.87,0.01,Referral,Homepage,2.66,New,Indianapolis
559,3,805.68,0.76,0.08,Referral,Contact Us,2.57,Returning,New York
560,7,1098.66,0.06,0.06,Social Media,Contact Us,2.69,Returning,Fort Worth
561,6,874.59,0.07,0.09,Social Media,Blog,1.81,New,Denver
562,10,634.54,0.55,0.08,Organic,Blog,1.37,New,Seattle
563,4,1412.41,0.43,0.09,Social Media,Blog,1.71,New,Seattle
564,5,141.46,0.28,0.06,Organic,Blog,1.74,Returning,Fort Worth
565,6,888.81,0.79,0.08,Organic,Contact Us,1.3,Returning,San Jose
566,6,429.41,0.13,0.04,Social Media,Blog,2.13,New,Denver
567,8,55.34,0.97,0.02,Referral,Product Page,2.26,New,Phoenix
568,4,13.96,0.02,0.09,Social Media,Checkout,1.39,Returning,Columbus
569,3,72.42,0.12,0.07,Social Media,Checkout,1.35,New,Denver
570,3,452.54,0.31,0.01,Direct,Contact Us,1.79,New,Phoenix
571,9,299.65,0.51,0.09,Direct,Checkout,2.63,New,Houston
572,7,76.22,0.22,0.03,Social Media,Checkout,1.07,New,Denver
573,2,406.35,0.74,0.03,Referral,Homepage,2.43,Returning,San Jose
574,2,45.71,0.36,0.06,Referral,Blog,2.11,New,Charlotte
575,4,517.52,0.04,0.06,Organic,Blog,0.54,New,New York
576,6,474.2,0.88,0.05,Social Media,Homepage,1.74,New,Los Angeles
577,9,1078.9,0.94,0.03,Social Media,Contact Us,1.66,New,Austin
578,11,48.85,0.62,0.1,Direct,Product Page,2.3,New,Houston
579,4,711.3,0.81,0.1,Direct,Contact Us,1.72,Returning,Phoenix
580,7,125.16,0.12,0,Direct,Product Page,1.77,New,Chicago
581,7,161.39,0.27,0.03,Organic,Product Page,1.56,New,San Diego
582,3,189.58,0.33,0,Social Media,Homepage,2.37,Returning,San Jose
583,7,295.78,0.96,0.09,Direct,Contact Us,1.22,Returning,Dallas
584,5,1575.62,0.51,0.09,Social Media,Blog,1.74,New,New York
585,2,274.86,0.01,0.05,Organic,Contact Us,1.69,New,Indianapolis
586,9,784.02,0.38,0.08,Referral,Contact Us,1.83,Returning,Charlotte
587,6,88.32,0.01,0.07,Organic,Product Page,1.35,New,Jacksonville
588,3,152.45,0.24,0.05,Social Media,Product Page,1.88,New,Los Angeles
589,6,210.66,0.45,0.04,Social Media,Blog,1.74,Returning,Houston
590,3,116.98,0.32,0.03,Social Media,Blog,1.58,New,Columbus
591,2,1129.95,0.03,0.03,Referral,Product Page,1.95,New,Denver
592,8,388.04,0.12,0.06,Social Media,Contact Us,2.21,New,San Jose
593,4,195.53,0.55,0.02,Direct,Product Page,1.68,Returning,Fort Worth
594,5,417.46,0.7,0.02,Referral,Checkout,1.46,Returning,San Antonio
595,4,189.02,0.4,0,Referral,Checkout,1.61,Returning,Fort Worth
596,3,5.21,0.73,0.06,Referral,Product Page,1.98,New,Jacksonville
597,4,235.05,0.16,0.1,Organic,Blog,1.6,New,Los Angeles
598,3,294.4,0.12,0.09,Organic,Product Page,1.78,New,Fort Worth
599,11,1192.29,0.84,0.07,Organic,Contact Us,1.54,New,Los Angeles
600,6,12.49,0.34,0.08,Referral,Checkout,1.66,Returning,Jacksonville
601,5,215.29,0.43,0.04,Referral,Homepage,1.85,New,San Francisco
602,5,30.99,0.95,0.03,Social Media,Blog,2.07,New,San Francisco
603,5,48.4,0.42,0.04,Referral,Homepage,1.57,New,Austin
604,3,282.84,0,0.01,Direct,Blog,1.57,New,Jacksonville
605,6,79.02,0.94,0.06,Organic,Homepage,2.14,New,Denver
606,4,414.9,0.01,0.02,Social Media,Homepage,2.49,New,Jacksonville
607,5,216.59,0.66,0.08,Direct,Product Page,1.12,Returning,San Francisco
608,3,73.85,0.32,0.02,Direct,Blog,1.86,New,San Francisco
609,7,204.24,0.47,0.02,Direct,Checkout,2.03,Returning,Washington
610,3,0.26,0.55,0.1,Referral,Homepage,1.4,New,Houston
611,6,595.76,0.41,0.01,Organic,Product Page,2.17,New,Washington
612,7,3.83,0.77,0.05,Direct,Contact Us,1.13,Returning,Austin
613,1,2.11,0.93,0.01,Social Media,Blog,2.07,New,Chicago
614,6,283.64,0.09,0.01,Organic,Blog,2.25,New,Houston
615,4,1089.42,0.8,0.06,Organic,Checkout,2.21,New,Columbus
616,2,581.24,0.13,0.06,Referral,Homepage,1.7,New,Philadelphia
617,2,87.11,0.08,0.02,Direct,Product Page,1.84,Returning,San Jose
618,5,65.7,0.96,0.09,Social Media,Homepage,2.44,Returning,San Francisco
619,5,295.14,0.49,0.07,Referral,Product Page,1.63,New,Denver
620,3,518.87,0.15,0.03,Organic,Checkout,2.01,New,San Antonio
621,5,134.86,0.57,0.02,Direct,Homepage,1.69,New,Washington
622,11,169.88,0.26,0.08,Organic,Contact Us,2.03,New,Jacksonville
623,2,36.82,0.46,0.07,Organic,Checkout,1.34,Returning,San Diego
624,6,49.75,0.62,0.01,Referral,Checkout,1.56,Returning,Indianapolis
625,5,252.04,0.87,0.03,Social Media,Blog,2.17,New,Columbus
626,3,32.49,0,0.02,Direct,Product Page,1.85,New,Charlotte
627,4,67.71,0.21,0.03,Referral,Homepage,2.81,Returning,Jacksonville
628,10,80.24,0.1,0.03,Social Media,Product Page,2.47,Returning,Charlotte
629,1,176.06,0.1,0.1,Referral,Checkout,2.84,Returning,Houston
630,8,14.01,0.95,0.08,Social Media,Homepage,1.97,New,Fort Worth
631,3,207.81,0.94,0.08,Organic,Contact Us,1.54,New,Jacksonville
632,5,792.15,0.75,0.03,Direct,Product Page,0.98,Returning,San Francisco
633,4,7.43,0.64,0,Direct,Product Page,1.88,Returning,Charlotte
634,11,299.08,0.85,0.01,Direct,Contact Us,1.72,Returning,Phoenix
635,3,542.08,0.06,0.06,Referral,Checkout,1.98,Returning,Seattle
636,4,112.39,0.12,0.03,Referral,Product Page,1.51,New,Houston
637,3,42.3,0.32,0.02,Social Media,Blog,1.11,New,Los Angeles
638,3,13.29,0.83,0,Referral,Blog,1.72,New,Washington
639,8,309.77,0.47,0.09,Organic,Homepage,1.84,Returning,Denver
640,1,241.05,0.5,0.06,Social Media,Contact Us,0.98,New,Chicago
641,5,78.13,0.23,0.01,Referral,Checkout,1.62,New,Charlotte
642,7,534.45,0.65,0.08,Direct,Blog,1.4,New,Jacksonville
643,3,398.98,0.89,0.08,Organic,Homepage,2.62,Returning,San Antonio
644,7,97.07,0.33,0.03,Direct,Homepage,1.99,Returning,Phoenix
645,5,419.95,0.62,0.02,Social Media,Product Page,1.9,New,Phoenix
646,7,84.31,0.33,0.08,Social Media,Checkout,1.58,Returning,Washington
647,5,337.43,0.79,0.03,Referral,Blog,2.25,New,San Antonio
648,7,37.85,0.47,0.08,Social Media,Contact Us,1.43,Returning,San Francisco
649,5,353.53,0.34,0,Social Media,Product Page,2.92,Returning,Los Angeles
650,4,81.85,0.42,0.05,Direct,Blog,2.84,Returning,Phoenix
651,5,254.92,0.09,0.02,Social Media,Homepage,2.86,New,Columbus
652,11,56.79,0.87,0.07,Organic,Contact Us,2.12,Returning,Los Angeles
653,7,388.35,0.96,0.1,Referral,Homepage,1.83,Returning,San Antonio
654,6,18.84,0.48,0.04,Social Media,Product Page,1.81,Returning,Jacksonville
655,3,54.25,0.22,0.01,Organic,Contact Us,1.65,Returning,San Jose
656,0,61.05,0.66,0.03,Referral,Contact Us,2.2,New,Columbus
657,10,12.67,0.45,0.09,Organic,Product Page,1.62,New,Chicago
658,5,409.96,0.25,0.08,Organic,Homepage,2.26,Returning,Dallas
659,5,1188.25,0.04,0.02,Social Media,Contact Us,1.64,New,Houston
660,3,452.06,0.89,0.1,Direct,Checkout,2.37,Returning,Chicago
661,4,591.19,0.8,0.06,Referral,Checkout,2.3,Returning,Austin
662,2,1.81,0.83,0.02,Social Media,Homepage,1.87,Returning,Charlotte
663,2,37.62,0.44,0.06,Social Media,Contact Us,1.53,Returning,New York
664,7,245.63,0.75,0.05,Referral,Homepage,1.25,New,San Francisco
665,3,1143.23,0.58,0.08,Referral,Checkout,2.11,Returning,New York
666,1,324.27,0.37,0.03,Social Media,Contact Us,1.55,New,Chicago
667,3,140.59,0.84,0.09,Organic,Contact Us,1.56,New,Philadelphia
668,7,47.4,1,0.08,Direct,Homepage,1.88,New,Dallas
669,5,49.76,0.9,0.07,Direct,Contact Us,1.42,New,San Diego
670,5,135.18,0.78,0.03,Referral,Homepage,2.07,New,Austin
671,4,375.33,0.75,0.1,Referral,Blog,1.77,New,Austin
672,5,9.7,0.65,0.05,Organic,Blog,2.09,New,Austin
673,5,573.52,0.85,0.09,Organic,Checkout,2.73,Returning,San Francisco
674,3,851.88,0.49,0.02,Social Media,Checkout,1.94,New,Chicago
675,3,658.97,0.18,0.1,Organic,Product Page,1.78,New,Chicago
676,6,732.65,0.77,0.08,Direct,Blog,2.39,New,Denver
677,6,4.64,0.92,0.09,Organic,Blog,2.35,New,Denver
678,4,1142.2,0.34,0.02,Organic,Product Page,1.48,New,Phoenix
679,9,136.88,0.78,0.04,Organic,Homepage,2.59,New,Seattle
680,6,610.41,0.27,0.01,Referral,Blog,1.6,New,Fort Worth
681,5,62.04,0.94,0.01,Organic,Blog,1.53,Returning,New York
682,5,177.46,0.68,0.03,Referral,Checkout,2.56,New,Los Angeles
683,4,13.55,0.57,0.1,Direct,Product Page,2.54,New,Chicago
684,10,12.27,0.78,0.07,Direct,Product Page,1.82,Returning,Washington
685,6,860.87,0.81,0.03,Referral,Checkout,2.22,New,Dallas
686,2,499.18,0.89,0.1,Referral,Blog,1.58,New,Indianapolis
687,4,226.4,0.9,0.07,Organic,Contact Us,2.19,Returning,Dallas
688,3,223.62,0.05,0.09,Organic,Product Page,1.24,New,Washington
689,2,414.4,0.12,0.09,Direct,Blog,2.5,New,Seattle
690,5,125.41,0.83,0.08,Direct,Homepage,1.86,New,Fort Worth
691,6,430.48,0.95,0.02,Direct,Product Page,1.43,Returning,San Francisco
692,5,199.08,0.31,0.1,Direct,Checkout,1.98,New,San Diego
693,10,304.76,0.01,0.03,Social Media,Product Page,1.28,Returning,Fort Worth
694,5,1004.26,0.32,0.07,Organic,Checkout,2.15,New,Indianapolis
695,5,191.21,0.38,0.08,Organic,Homepage,2.05,New,Dallas
696,4,162.59,0.76,0.02,Social Media,Blog,2.16,Returning,Seattle
697,4,708.54,0.05,0.06,Direct,Checkout,1.76,Returning,Phoenix
698,3,698.62,0.21,0.04,Organic,Checkout,1.26,Returning,Los Angeles
699,6,1464.62,0.89,0.02,Organic,Homepage,1.71,New,Austin
700,4,240.13,0.15,0,Referral,Contact Us,1.2,New,Seattle
701,2,126.6,0.76,0.09,Social Media,Product Page,2.49,Returning,Jacksonville
702,9,82.49,0.36,0.01,Referral,Contact Us,1.49,Returning,Chicago
703,5,10.41,0.66,0.09,Social Media,Product Page,1.14,Returning,San Jose
704,9,389.19,0.07,0.06,Social Media,Homepage,2.05,New,Columbus
705,5,79.77,0.29,0.06,Social Media,Homepage,2.92,New,San Jose
706,5,279.91,0.42,0.08,Direct,Contact Us,1.83,New,Philadelphia
707,1,745.2,0.86,0.05,Social Media,Homepage,2.11,New,Dallas
708,5,900,0.56,0.04,Direct,Blog,1.4,New,Austin
709,8,1.33,0.05,0.01,Social Media,Contact Us,1.99,New,Charlotte
710,6,114.41,0.8,0.06,Direct,Checkout,1.09,Returning,New York
711,2,544.9,0.05,0.06,Direct,Checkout,1.14,Returning,Chicago
712,5,230.65,0.93,0.03,Direct,Homepage,2.58,Returning,Seattle
713,5,494.31,0.21,0.06,Organic,Homepage,1.83,Returning,Chicago
714,4,575.86,0.49,0.04,Referral,Product Page,2.22,Returning,Los Angeles
715,6,175.36,0.07,0.08,Referral,Contact Us,2.97,Returning,San Jose
716,5,133.41,0.56,0.06,Referral,Contact Us,1.49,New,Fort Worth
717,6,182.33,0.5,0.09,Organic,Blog,2.26,Returning,Phoenix
718,5,317.35,0.41,0.05,Organic,Checkout,1.42,New,Denver
719,4,137.26,0.04,0.09,Organic,Checkout,1.62,Returning,Washington
720,7,447.48,0.88,0.05,Social Media,Blog,2.31,New,Columbus
721,5,703,0.8,0.06,Social Media,Product Page,1.77,Returning,Philadelphia
722,7,99.52,0.63,0.04,Social Media,Blog,1.82,New,Seattle
723,6,1005.63,0.57,0.04,Social Media,Product Page,1.48,New,New York
724,4,292.43,0.69,0.09,Social Media,Product Page,1.72,Returning,Houston
725,8,631.54,0.14,0.02,Referral,Product Page,1.77,New,San Antonio
